method,seed,eval_index,generation,fitness,best_so_far,n_nodes
random_search,10,0,0,18.774596669241483,18.774596669241483,21
random_search,10,1,0,19.669693845669904,18.774596669241483,21
random_search,10,2,0,22.093468988235944,18.774596669241483,21
random_search,10,3,0,21.988689042296098,18.774596669241483,21
random_search,10,4,0,20.969817807045693,18.774596669241483,21
random_search,10,5,0,19.54928556845359,18.774596669241483,21
random_search,10,6,0,21.52480768092719,18.774596669241483,21
random_search,10,7,0,21.664582518894846,18.774596669241483,21
random_search,10,8,0,21.844994432064368,18.774596669241483,21
random_search,10,9,0,19.97763888346312,18.774596669241483,21
random_search,10,10,0,21.356349099818896,18.774596669241483,21
random_search,10,11,0,19.629705854077837,18.774596669241483,21
random_search,10,12,0,19.788854381999833,18.774596669241483,21
random_search,10,13,0,19.73622914957372,18.774596669241483,21
random_search,10,14,0,19.533907960581374,18.774596669241483,21
random_search,10,15,0,19.50830459735946,18.774596669241483,21
random_search,10,16,0,20.714944167960986,18.774596669241483,21
random_search,10,17,0,22.22574776766556,18.774596669241483,21
random_search,10,18,0,22.93130005674953,18.774596669241483,21
random_search,10,19,0,21.07907545067406,18.774596669241483,21
random_search,10,20,0,19.033030277982334,18.774596669241483,21
random_search,10,21,0,22.146426544510454,18.774596669241483,21
random_search,10,22,0,20.8,18.774596669241483,21
random_search,10,23,0,17.207106781186546,17.207106781186546,21
random_search,10,24,0,20.830950643030008,17.207106781186546,21
random_search,10,25,0,20.381742422927143,17.207106781186546,21
random_search,10,26,0,19.99582971014219,17.207106781186546,21
random_search,10,27,0,21.417935662402833,17.207106781186546,21
random_search,10,28,0,20.660107523773828,17.207106781186546,21
random_search,10,29,0,19.341640786499873,17.207106781186546,21
random_search,10,30,0,22.492849839314594,17.207106781186546,21
random_search,10,31,0,20.449137674618942,17.207106781186546,21
random_search,10,32,0,20.953720459187966,17.207106781186546,21
random_search,10,33,0,20.730727575266254,17.207106781186546,21
random_search,10,34,0,20.993468988235943,17.207106781186546,21
random_search,10,35,0,20.63907194296653,17.207106781186546,21
random_search,10,36,0,18.841640786499873,17.207106781186546,21
random_search,10,37,0,20.134698994937583,17.207106781186546,21
random_search,10,38,0,20.839607805437115,17.207106781186546,21
random_search,10,39,0,20.08522995463527,17.207106781186546,21
random_search,10,40,0,20.44935886896179,17.207106781186546,21
random_search,10,41,0,23.939270764090494,17.207106781186546,21
random_search,10,42,0,21.45870331449229,17.207106781186546,21
random_search,10,43,0,20.3,17.207106781186546,21
random_search,10,44,0,20.60554700852678,17.207106781186546,21
random_search,10,45,0,20.295829710142186,17.207106781186546,21
random_search,10,46,0,19.02828568570857,17.207106781186546,21
random_search,10,47,0,18.949137674618942,17.207106781186546,21
random_search,10,48,0,23.615930449020638,17.207106781186546,21
random_search,10,49,0,21.593468988235944,17.207106781186546,21
random_search,10,50,1,21.45472369909914,17.207106781186546,21
random_search,10,51,1,20.30332963783729,17.207106781186546,21
random_search,10,52,1,21.846640106136302,17.207106781186546,21
random_search,10,53,1,21.033907960581374,17.207106781186546,21
random_search,10,54,1,20.033907960581374,17.207106781186546,21
random_search,10,55,1,20.730727575266254,17.207106781186546,21
random_search,10,56,1,20.471750305430742,17.207106781186546,21
random_search,10,57,1,19.756465996625053,17.207106781186546,21
random_search,10,58,1,21.174021572639983,17.207106781186546,21
random_search,10,59,1,20.66794833886788,17.207106781186546,21
random_search,10,60,1,19.140967364599085,17.207106781186546,21
random_search,10,61,1,19.870828693386972,17.207106781186546,21
random_search,10,62,1,22.595451410656818,17.207106781186546,21
random_search,10,63,1,20.667156809750924,17.207106781186546,21
random_search,10,64,1,20.380697580112788,17.207106781186546,21
random_search,10,65,1,21.482390527904393,17.207106781186546,21
random_search,10,66,1,22.036664289109584,17.207106781186546,21
random_search,10,67,1,19.224807680927192,17.207106781186546,21
random_search,10,68,1,21.418695387886217,17.207106781186546,21
random_search,10,69,1,20.667156809750924,17.207106781186546,21
random_search,10,70,1,19.809243436828815,17.207106781186546,21
random_search,10,71,1,19.164688270438848,17.207106781186546,21
random_search,10,72,1,20.22928563989645,17.207106781186546,21
random_search,10,73,1,20.49615099714943,17.207106781186546,21
random_search,10,74,1,22.966479394838267,17.207106781186546,21
random_search,10,75,1,20.06287388383278,17.207106781186546,21
random_search,10,76,1,20.36619037896906,17.207106781186546,21
random_search,10,77,1,21.598386676965934,17.207106781186546,21
random_search,10,78,1,21.644994432064365,17.207106781186546,21
random_search,10,79,1,22.286335345031,17.207106781186546,21
random_search,10,80,1,18.900000000000002,17.207106781186546,21
random_search,10,81,1,20.314642819948226,17.207106781186546,21
random_search,10,82,1,20.088409872672514,17.207106781186546,21
random_search,10,83,1,20.664688270438848,17.207106781186546,21
