method,seed,eval_index,generation,fitness,best_so_far,n_nodes
random_search,1,0,0,20.843559577416272,20.843559577416272,21
random_search,1,1,0,19.22474487139159,19.22474487139159,21
random_search,1,2,0,21.57364413533277,19.22474487139159,21
random_search,1,3,0,18.669693845669904,18.669693845669904,21
random_search,1,4,0,18.82828568570857,18.669693845669904,21
random_search,1,5,0,20.255294535724687,18.669693845669904,21
random_search,1,6,0,21.235270009440733,18.669693845669904,21
random_search,1,7,0,22.2343879744639,18.669693845669904,21
random_search,1,8,0,19.660107523773828,18.669693845669904,21
random_search,1,9,0,20.302172886644268,18.669693845669904,21
random_search,1,10,0,21.75329983228432,18.669693845669904,21
random_search,1,11,0,21.060107523773826,18.669693845669904,21
random_search,1,12,0,20.634698994937583,18.669693845669904,21
random_search,1,13,0,21.176575213227444,18.669693845669904,21
random_search,1,14,0,22.279673898594822,18.669693845669904,21
random_search,1,15,0,21.67804971641414,18.669693845669904,21
random_search,1,16,0,20.839607805437115,18.669693845669904,21
random_search,1,17,0,21.64575131106459,18.669693845669904,21
random_search,1,18,0,20.115167380558045,18.669693845669904,21
random_search,1,19,0,19.811871208194287,18.669693845669904,21
random_search,1,20,0,21.59072480941474,18.669693845669904,21
random_search,1,21,0,20.92756668824971,18.669693845669904,21
random_search,1,22,0,20.897366596101026,18.669693845669904,21
random_search,1,23,0,20.75306852353742,18.669693845669904,21
random_search,1,24,0,21.08522995463527,18.669693845669904,21
random_search,1,25,0,21.357066051117283,18.669693845669904,21
random_search,1,26,0,20.20293863659264,18.669693845669904,21
random_search,1,27,0,21.394438717061494,18.669693845669904,21
random_search,1,28,0,20.845207879911715,18.669693845669904,21
random_search,1,29,0,20.938181191654586,18.669693845669904,21
random_search,1,30,0,21.316609194718914,18.669693845669904,21
random_search,1,31,0,18.96619037896906,18.669693845669904,21
random_search,1,32,0,21.02710574513201,18.669693845669904,21
random_search,1,33,0,19.836660026534076,18.669693845669904,21
random_search,1,34,0,20.659126028197402,18.669693845669904,21
random_search,1,35,0,20.923538406167136,18.669693845669904,21
random_search,1,36,0,21.30199920063936,18.669693845669904,21
random_search,1,37,0,21.049444375840398,18.669693845669904,21
random_search,1,38,0,20.72029410174709,18.669693845669904,21
random_search,1,39,0,19.93095064303001,18.669693845669904,21
random_search,1,40,0,18.456465996625056,18.456465996625056,21
random_search,1,41,0,21.754065922853805,18.456465996625056,21
random_search,1,42,0,22.77488738510232,18.456465996625056,21
random_search,1,43,0,22.077154105707724,18.456465996625056,21
random_search,1,44,0,22.5563490998189,18.456465996625056,21
random_search,1,45,0,19.049193338482965,18.456465996625056,21
random_search,1,46,0,19.38494332412792,18.456465996625056,21
random_search,1,47,0,19.949137674618942,18.456465996625056,21
random_search,1,48,0,21.01662062579967,18.456465996625056,21
random_search,1,49,0,22.900000000000002,18.456465996625056,21
random_search,1,50,1,20.55758369027902,18.456465996625056,21
random_search,1,51,1,20.46204993518133,18.456465996625056,21
random_search,1,52,1,19.01657508881031,18.456465996625056,21
random_search,1,53,1,20.07364413533277,18.456465996625056,21
random_search,1,54,1,20.537211521390788,18.456465996625056,21
random_search,1,55,1,19.908304597359457,18.456465996625056,21
random_search,1,56,1,20.843559577416272,18.456465996625056,21
random_search,1,57,1,19.33390796058137,18.456465996625056,21
random_search,1,58,1,20.714944167960986,18.456465996625056,21
random_search,1,59,1,20.94963766213207,18.456465996625056,21
random_search,1,60,1,20.93469899493758,18.456465996625056,21
random_search,1,61,1,20.1431676725155,18.456465996625056,21
random_search,1,62,1,20.04880884817015,18.456465996625056,21
random_search,1,63,1,19.04880884817015,18.456465996625056,21
random_search,1,64,1,19.8,18.456465996625056,21
random_search,1,65,1,23.464101615137753,18.456465996625056,21
random_search,1,66,1,23.971750305430742,18.456465996625056,21
random_search,1,67,1,20.57763888346312,18.456465996625056,21
random_search,1,68,1,20.94928556845359,18.456465996625056,21
random_search,1,69,1,19.17979589711327,18.456465996625056,21
random_search,1,70,1,21.316590212458493,18.456465996625056,21
random_search,1,71,1,21.8,18.456465996625056,21
random_search,1,72,1,21.693737745050925,18.456465996625056,21
random_search,1,73,1,20.258317958127243,18.456465996625056,21
random_search,1,74,1,20.74131112314674,18.456465996625056,21
random_search,1,75,1,20.08522995463527,18.456465996625056,21
random_search,1,76,1,19.83390796058137,18.456465996625056,21
random_search,1,77,1,22.089983277545212,18.456465996625056,21
random_search,1,78,1,19.330950643030008,18.456465996625056,21
random_search,1,79,1,23.039013913315678,18.456465996625056,21
random_search,1,80,1,21.007878402833892,18.456465996625056,21
random_search,1,81,1,20.524845673131658,18.456465996625056,21
random_search,1,82,1,21.20293863659264,18.456465996625056,21
random_search,1,83,1,20.12736184954957,18.456465996625056,21
random_search,1,84,1,21.466479394838267,18.456465996625056,21
random_search,1,85,1,21.26397674405503,18.456465996625056,21
random_search,1,86,1,21.923243291566195,18.456465996625056,21
random_search,1,87,1,20.58113883008419,18.456465996625056,21
random_search,1,88,1,21.167156809750924,18.456465996625056,21
random_search,1,89,1,22.327636339397174,18.456465996625056,21
random_search,1,90,1,21.38494332412792,18.456465996625056,21
random_search,1,91,1,22.18193472919817,18.456465996625056,21
random_search,1,92,1,21.520465053408525,18.456465996625056,21
random_search,1,93,1,21.15657137141714,18.456465996625056,21
random_search,1,94,1,21.179075450674063,18.456465996625056,21
random_search,1,95,1,21.38494332412792,18.456465996625056,21
random_search,1,96,1,22.997057550292606,18.456465996625056,21
random_search,1,97,1,22.503123475609396,18.456465996625056,21
random_search,1,98,1,19.73622914957372,18.456465996625056,21
random_search,1,99,1,22.243024810940586,18.456465996625056,21
random_search,1,100,2,22.509980079602226,18.456465996625056,21
random_search,1,101,2,20.672004514666934,18.456465996625056,21
random_search,1,102,2,19.57907545067406,18.456465996625056,21
random_search,1,103,2,22.686819245752297,18.456465996625056,21
random_search,1,104,2,21.033907960581374,18.456465996625056,21
random_search,1,105,2,21.24131112314674,18.456465996625056,21
random_search,1,106,2,21.05796522451032,18.456465996625056,21
random_search,1,107,2,21.23622914957372,18.456465996625056,21
random_search,1,108,2,21.816609194718914,18.456465996625056,21
random_search,1,109,2,21.32379000772445,18.456465996625056,21
random_search,1,110,2,19.295829710142186,18.456465996625056,21
random_search,1,111,2,19.45472369909914,18.456465996625056,21
random_search,1,112,2,22.088435821108956,18.456465996625056,21
random_search,1,113,2,18.756465996625053,18.456465996625056,21
random_search,1,114,2,20.660107523773828,18.456465996625056,21
random_search,1,115,2,19.55796522451032,18.456465996625056,21
random_search,1,116,2,22.082207001484488,18.456465996625056,21
random_search,1,117,2,20.0,18.456465996625056,21
random_search,1,118,2,20.983239697419133,18.456465996625056,21
