method,seed,eval_index,generation,fitness,best_so_far,n_nodes
random_search,2,0,0,20.114642819948223,20.114642819948223,21
random_search,2,1,0,19.060107523773826,19.060107523773826,21
random_search,2,2,0,21.311871208194287,19.060107523773826,21
random_search,2,3,0,21.38910462845192,19.060107523773826,21
random_search,2,4,0,20.949444375840397,19.060107523773826,21
random_search,2,5,0,20.642787793912433,19.060107523773826,21
random_search,2,6,0,20.033030277982334,19.060107523773826,21
random_search,2,7,0,19.983239697419133,19.060107523773826,21
random_search,2,8,0,20.339607805437115,19.060107523773826,21
random_search,2,9,0,21.985677655436824,19.060107523773826,21
random_search,2,10,0,20.372004514666937,19.060107523773826,21
random_search,2,11,0,20.09544511501033,19.060107523773826,21
random_search,2,12,0,20.70713075057055,19.060107523773826,21
random_search,2,13,0,20.617935662402836,19.060107523773826,21
random_search,2,14,0,21.106659275674584,19.060107523773826,21
random_search,2,15,0,19.44928556845359,19.060107523773826,21
random_search,2,16,0,18.83390796058137,18.83390796058137,21
random_search,2,17,0,20.0,18.83390796058137,21
random_search,2,18,0,22.339387691339812,18.83390796058137,21
random_search,2,19,0,20.02664991614216,18.83390796058137,21
random_search,2,20,0,21.47763888346312,18.83390796058137,21
random_search,2,21,0,19.88494332412792,18.83390796058137,21
random_search,2,22,0,21.235489375751563,18.83390796058137,21
random_search,2,23,0,22.56767050061961,18.83390796058137,21
random_search,2,24,0,21.227566688249706,18.83390796058137,21
random_search,2,25,0,20.664582518894846,18.83390796058137,21
random_search,2,26,0,21.20185121722126,18.83390796058137,21
random_search,2,27,0,20.391153452528776,18.83390796058137,21
random_search,2,28,0,20.43095064303001,18.83390796058137,21
random_search,2,29,0,21.253720459187964,18.83390796058137,21
random_search,2,30,0,21.45306852353742,18.83390796058137,21
random_search,2,31,0,19.948683298050515,18.83390796058137,21
random_search,2,32,0,20.593468988235944,18.83390796058137,21
random_search,2,33,0,21.927105745132007,18.83390796058137,21
random_search,2,34,0,20.911871208194288,18.83390796058137,21
random_search,2,35,0,21.887467277262665,18.83390796058137,21
random_search,2,36,0,19.785229954635273,18.83390796058137,21
random_search,2,37,0,20.09072480941474,18.83390796058137,21
random_search,2,38,0,20.76397674405503,18.83390796058137,21
random_search,2,39,0,21.70936130717624,18.83390796058137,21
random_search,2,40,0,22.252776554086893,18.83390796058137,21
random_search,2,41,0,20.5,18.83390796058137,21
random_search,2,42,0,20.055294535724684,18.83390796058137,21
random_search,2,43,0,20.881742422927143,18.83390796058137,21
random_search,2,44,0,19.788854381999833,18.83390796058137,21
random_search,2,45,0,19.809243436828815,18.83390796058137,21
random_search,2,46,0,20.659729717389748,18.83390796058137,21
random_search,2,47,0,21.453720459187966,18.83390796058137,21
random_search,2,48,0,19.420465053408524,18.83390796058137,21
random_search,2,49,0,21.167156809750924,18.83390796058137,21
random_search,2,50,1,18.991153452528778,18.83390796058137,21
random_search,2,51,1,21.115167380558045,18.83390796058137,21
random_search,2,52,1,20.44928556845359,18.83390796058137,21
random_search,2,53,1,21.795829710142186,18.83390796058137,21
random_search,2,54,1,20.845207879911715,18.83390796058137,21
random_search,2,55,1,19.93095064303001,18.83390796058137,21
random_search,2,56,1,21.316609194718914,18.83390796058137,21
random_search,2,57,1,19.423538406167136,18.83390796058137,21
random_search,2,58,1,19.549193338482965,18.83390796058137,21
random_search,2,59,1,20.10554700852678,18.83390796058137,21
random_search,2,60,1,20.255294535724687,18.83390796058137,21
random_search,2,61,1,21.214944167960986,18.83390796058137,21
