method,seed,eval_index,generation,fitness,best_so_far,n_nodes
random_search,5,0,0,21.8459060435492,21.8459060435492,21
random_search,5,1,0,21.57907545067406,21.57907545067406,21
random_search,5,2,0,21.4591260281974,21.4591260281974,21
random_search,5,3,0,21.710844001658266,21.4591260281974,21
random_search,5,4,0,21.0,21.0,21
random_search,5,5,0,22.268595903550974,21.0,21
random_search,5,6,0,20.356349099818896,20.356349099818896,21
random_search,5,7,0,21.549444375840398,20.356349099818896,21
random_search,5,8,0,19.8,19.8,21
random_search,5,9,0,21.157342370508886,19.8,21
random_search,5,10,0,22.65657137141714,19.8,21
random_search,5,11,0,22.25329983228432,19.8,21
random_search,5,12,0,21.10768096208106,19.8,21
random_search,5,13,0,20.033907960581374,19.8,21
random_search,5,14,0,22.488689042296098,19.8,21
random_search,5,15,0,21.20293863659264,19.8,21
random_search,5,16,0,19.577154105707724,19.577154105707724,21
random_search,5,17,0,21.626785107312738,19.577154105707724,21
random_search,5,18,0,20.05758369027902,19.577154105707724,21
random_search,5,19,0,21.176575213227444,19.577154105707724,21
random_search,5,20,0,22.781934729198174,19.577154105707724,21
random_search,5,21,0,18.919090595827292,18.919090595827292,21
random_search,5,22,0,21.577154105707724,18.919090595827292,21
random_search,5,23,0,18.764911064067352,18.764911064067352,21
random_search,5,24,0,19.30384048104053,18.764911064067352,21
random_search,5,25,0,22.57624151769984,18.764911064067352,21
random_search,5,26,0,21.78790581563873,18.764911064067352,21
random_search,5,27,0,21.049444375840398,18.764911064067352,21
random_search,5,28,0,21.57907545067406,18.764911064067352,21
random_search,5,29,0,20.08522995463527,18.764911064067352,21
random_search,5,30,0,20.830950643030008,18.764911064067352,21
random_search,5,31,0,20.264911064067352,18.764911064067352,21
random_search,5,32,0,20.280697580112786,18.764911064067352,21
random_search,5,33,0,22.646426544510454,18.764911064067352,21
random_search,5,34,0,19.29283882771841,18.764911064067352,21
random_search,5,35,0,19.914213562373096,18.764911064067352,21
random_search,5,36,0,19.99373774505092,18.764911064067352,21
random_search,5,37,0,20.584943324127924,18.764911064067352,21
random_search,5,38,0,20.09666295470958,18.764911064067352,21
random_search,5,39,0,21.48329457343378,18.764911064067352,21
random_search,5,40,0,21.397999199359358,18.764911064067352,21
random_search,5,41,0,21.129705854077837,18.764911064067352,21
random_search,5,42,0,20.58522995463527,18.764911064067352,21
random_search,5,43,0,20.38494332412792,18.764911064067352,21
random_search,5,44,0,20.08113883008419,18.764911064067352,21
random_search,5,45,0,19.2,18.764911064067352,21
random_search,5,46,0,19.380624847486573,18.764911064067352,21
random_search,5,47,0,21.2219040425837,18.764911064067352,21
random_search,5,48,0,20.781934729198174,18.764911064067352,21
random_search,5,49,0,20.597617696340304,18.764911064067352,21
random_search,5,50,1,19.06287388383278,18.764911064067352,21
random_search,5,51,1,21.464965543462903,18.764911064067352,21
random_search,5,52,1,19.400000000000002,18.764911064067352,21
random_search,5,53,1,21.183281572999746,18.764911064067352,21
random_search,5,54,1,20.264911064067352,18.764911064067352,21
random_search,5,55,1,20.64476105895272,18.764911064067352,21
random_search,5,56,1,20.00554700852678,18.764911064067352,21
random_search,5,57,1,21.020465053408525,18.764911064067352,21
random_search,5,58,1,21.210844001658266,18.764911064067352,21
random_search,5,59,1,20.483239697419133,18.764911064067352,21
random_search,5,60,1,21.49615099714943,18.764911064067352,21
random_search,5,61,1,19.91916017074176,18.764911064067352,21
random_search,5,62,1,20.264911064067352,18.764911064067352,21
random_search,5,63,1,22.74037034920393,18.764911064067352,21
random_search,5,64,1,19.62736184954957,18.764911064067352,21
random_search,5,65,1,20.868438714135813,18.764911064067352,21
random_search,5,66,1,20.340967364599088,18.764911064067352,21
random_search,5,67,1,20.62664991614216,18.764911064067352,21
random_search,5,68,1,22.309243436828815,18.764911064067352,21
random_search,5,69,1,21.61283361405006,18.764911064067352,21
random_search,5,70,1,21.236877428271626,18.764911064067352,21
random_search,5,71,1,19.956465996625056,18.764911064067352,21
random_search,5,72,1,21.215339366124404,18.764911064067352,21
